PLZ,Bestimmungsort,OKZ,Ortschaft,GEMNR,GEMNAM
9504,Villach,17446,Villach-Auen,20201,Villach
9504,Villach,17451,Villach-Völkendorf,20201,Villach
9504,Villach,17452,Villach-Warmbad-Judendorf,20201,Villach
9520,Sattendorf,2546,Sattendorf,20724,Treffen am Ossiacher See
9520,Treffen am Ossiacher See,2535,Annenheim,20724,Treffen am Ossiacher See
9520,Treffen am Ossiacher See,2543,Ossiachberg,20724,Treffen am Ossiacher See
9520,Treffen am Ossiacher See,2549,Stöcklweingarten,20724,Treffen am Ossiacher See
9521,Treffen,2551,Treffen,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2322,Winklern,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2537,Eichholz,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2538,Görtschach,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2539,Kanzelhöhe,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2540,Köttwein,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2541,Niederdorf,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2542,Oberdorf,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2544,Pölling,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2545,Retzen,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2547,Schloss Treffen,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2548,Seespitz,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2550,Töbring,20724,Treffen am Ossiacher See
9521,Treffen am Ossiacher See,2552,Tschlein,20724,Treffen am Ossiacher See
9523,Landskron,2405,Landskron,20201,Villach
9523,Villach,2399,Gratschach,20201,Villach
9523,Villach,2402,Heiligen Gestade,20201,Villach
9523,Villach,2404,Kumitz,20201,Villach
9523,Villach,2407,Neulandskron,20201,Villach
9523,Villach,2410,St. Andrä,20201,Villach
9523,Villach,2414,St. Ruprecht,20201,Villach
9523,Villach,2417,Urlaken,20201,Villach
9524,Landskron,2405,Landskron,20201,Villach
9524,St. Magdalen,2412,St. Magdalen,20201,Villach
9524,Villach,2415,St. Ulrich,20201,Villach
9524,Villach,17447,Villach-Seebach-Wasenboden,20201,Villach
9530,Bad Bleiberg,2310,Bleiberg-Kreuth,20705,Bad Bleiberg
9530,Bad Bleiberg,2311,Bleiberg-Nötsch,20705,Bad Bleiberg
9530,Bad Bleiberg,2312,Bad Bleiberg,20705,Bad Bleiberg
9530,Bad Bleiberg,2313,Hüttendorf,20705,Bad Bleiberg
9530,Bad Bleiberg,2314,Kadutschen,20705,Bad Bleiberg
9531,Nötsch im Gailtal,2455,Hermsberg,20719,Nötsch im Gailtal
9531,Nötsch im Gailtal,2459,Labientschach,20719,Nötsch im Gailtal
9535,Aich-Schiefling/Wörthersee,1095,Aich,20432,Schiefling am Wörthersee
9535,Albersdorf,1096,Albersdorf,20432,Schiefling am Wörthersee
9535,Auen,1097,Auen,20432,Schiefling am Wörthersee
9535,Farrendorf,1098,Farrendorf,20432,Schiefling am Wörthersee
9535,Goritschach,1099,Goritschach,20432,Schiefling am Wörthersee
9535,Ottosch,1100,Ottosch,20432,Schiefling am Wörthersee
9535,Penken,1101,Penken,20432,Schiefling am Wörthersee
9535,Roach,1103,Roach,20432,Schiefling am Wörthersee
9535,Roda,1104,Roda,20432,Schiefling am Wörthersee
9535,Schiefling,1102,Raunach,20432,Schiefling am Wörthersee
9535,Schiefling,1106,Schiefling,20432,Schiefling am Wörthersee
9535,St. Kathrein,1105,St. Kathrein,20432,Schiefling am Wörthersee
9535,Techelweg,1107,Techelweg,20432,Schiefling am Wörthersee
9535,Velden am Wörther See,2302,Augsdorf,20725,Velden am Wörther See
9535,Zauchen,1108,Zauchen,20432,Schiefling am Wörthersee
9536,Velden am Wörther See,2303,Dieschitz,20725,Velden am Wörther See
9536,Velden am Wörther See,2304,Latschach,20725,Velden am Wörther See
9536,Velden am Wörther See,2305,Pulpitsch,20725,Velden am Wörther See
9536,Velden am Wörther See,2306,St. Egyden,20725,Velden am Wörther See
9536,Velden am Wörther See,2308,Treffen,20725,Velden am Wörther See
9541,Treffen am Ossiacher See,2315,Äußere Einöde,20724,Treffen am Ossiacher See
9541,Treffen am Ossiacher See,2316,Buchholz,20724,Treffen am Ossiacher See
9541,Treffen am Ossiacher See,2317,Innere Einöde,20724,Treffen am Ossiacher See
9541,Treffen am Ossiacher See,2318,Kras,20724,Treffen am Ossiacher See
9541,Treffen am Ossiacher See,2319,Lötschenberg,20724,Treffen am Ossiacher See
9541,Treffen am Ossiacher See,2322,Winklern,20724,Treffen am Ossiacher See
9542,Afritz am See,952,Möderboden,20701,Afritz am See
9542,Afritz am See,2257,Afritz,20701,Afritz am See
9542,Afritz am See,2258,Berg ob Afritz,20701,Afritz am See
9542,Afritz am See,2259,Gassen,20701,Afritz am See
9542,Afritz am See,2260,Kraa,20701,Afritz am See
9542,Afritz am See,2261,Lierzberg,20701,Afritz am See
9542,Afritz am See,2262,Scherzboden,20701,Afritz am See
9542,Afritz am See,2263,Tassach,20701,Afritz am See
9542,Afritz am See,2264,Tauchenberg,20701,Afritz am See
9542,Afritz am See,2265,Tobitsch,20701,Afritz am See
9542,Afritz am See,17710,Afritz am See,20701,Afritz am See
9542,Treffen am Ossiacher See,2319,Lötschenberg,20724,Treffen am Ossiacher See
9542,Treffen am Ossiacher See,2321,Verditz,20724,Treffen am Ossiacher See
9543,Arriach,2287,Arriach,20703,Arriach
9543,Arriach,2288,Berg ob Arriach,20703,Arriach
9543,Arriach,2289,Dreihofen,20703,Arriach
9543,Arriach,2290,Hinterbuchholz,20703,Arriach
9543,Arriach,2291,Hinterwinkl,20703,Arriach
9543,Arriach,2292,Hundsdorf,20703,Arriach
9543,Arriach,2293,Innerteuchen,20703,Arriach
9543,Arriach,2294,Laastadt,20703,Arriach
9543,Arriach,2295,Oberwöllan,20703,Arriach
9543,Arriach,2296,Sauboden,20703,Arriach
9543,Arriach,2297,Sauerwald,20703,Arriach
9543,Arriach,2298,Stadt,20703,Arriach
9543,Arriach,2299,Unterwöllan,20703,Arriach
9543,Arriach,2300,Vorderwinkl,20703,Arriach
9544,Erlach,2324,Erlach,20708,Feld am See
9544,Feld am See,2115,Klamberg,20708,Feld am See
9544,Feld am See,2325,Feld am See,20708,Feld am See
9544,Feld am See,2326,Feldpannalpe,20708,Feld am See
9544,Feld am See,2327,Rauth,20708,Feld am See
9544,Feld am See,2328,Schattseite,20708,Feld am See
9544,Feld am See,2329,Untersee,20708,Feld am See
9544,Wiesen,2330,Wiesen,20708,Feld am See
9545,Kaning,1948,Kaning,20630,Radenthein
9545,Radenthein,2109,Dabor,20630,Radenthein
9545,Radenthein,2111,Ebene,20630,Radenthein
9545,Radenthein,2112,Erdmannsiedlung,20630,Radenthein
9545,Radenthein,2113,Frischg,20630,Radenthein
9545,Radenthein,2114,Hohensaß,20630,Radenthein
9545,Radenthein,2116,Laufenberg,20630,Radenthein
9545,Radenthein,2117,Mitterberg,20630,Radenthein
9545,Radenthein,2118,Obertweng,20630,Radenthein
9545,Radenthein,2119,Radenthein,20630,Radenthein
9545,Radenthein,2120,St. Peter,20630,Radenthein
9545,Radenthein,2121,Schrott,20630,Radenthein
9545,Radenthein,2123,Zödl,20630,Radenthein
9545,Untertweng,2122,Untertweng,20630,Radenthein
9546,Bad Kleinkirchheim,1816,Aigen,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1817,Bach,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1818,Kleinkirchheim,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1819,Obertschern,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1820,Rottenstein,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1821,St. Oswald,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1822,Staudach,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1823,Untertschern,20601,Bad Kleinkirchheim
9546,Bad Kleinkirchheim,1824,Zirkitzen,20601,Bad Kleinkirchheim
9546,Radenthein,2114,Hohensaß,20630,Radenthein
9551,Bodensdorf,1111,Bodensdorf,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1112,Burg,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1117,Ossiachberg,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1120,St. Urban,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1123,Stiegl,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1125,Tratten,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1127,Tschöran,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1128,Unterberg,21009,Steindorf am Ossiacher See
9551,Steindorf am Ossiacher See,1129,Winkl Ossiachberg,21009,Steindorf am Ossiacher See
9551,Treffen am Ossiacher See,2536,Deutschberg,20724,Treffen am Ossiacher See
9551,Treffen am Ossiacher See,2549,Stöcklweingarten,20724,Treffen am Ossiacher See
9552,Himmelberg,729,Fresen,21005,Himmelberg
9552,Himmelberg,741,Manessen,21005,Himmelberg
9552,Himmelberg,745,Sallach,21005,Himmelberg
9552,Steindorf am Ossiacher See,1114,Golk,21009,Steindorf am Ossiacher See
9552,Steindorf am Ossiacher See,1117,Ossiachberg,21009,Steindorf am Ossiacher See
9552,Steindorf am Ossiacher See,1121,Sonnberg,21009,Steindorf am Ossiacher See
9552,Steindorf am Ossiacher See,1122,Steindorf am Ossiacher See,21009,Steindorf am Ossiacher See
9552,Steindorf am Ossiacher See,1123,Stiegl,21009,Steindorf am Ossiacher See
9554,St. Urban,764,Retschitz-Simonhöhe,21008,St. Urban
9554,St. Urban,1071,Agsdorf,21008,St. Urban
9554,St. Urban,1072,Agsdorf-Gegend,21008,St. Urban
9554,St. Urban,1073,Bach,21008,St. Urban
9554,St. Urban,1074,Bach-St. Urban,21008,St. Urban
9554,St. Urban,1075,Eggen,21008,St. Urban
9554,St. Urban,1076,Gall,21008,St. Urban
9554,St. Urban,1077,Gasmai,21008,St. Urban
9554,St. Urban,1078,Göschl,21008,St. Urban
9554,St. Urban,1079,Grai,21008,St. Urban
9554,St. Urban,1080,Hafenberg,21008,St. Urban
9554,St. Urban,1081,Kleingradenegg,21008,St. Urban
9554,St. Urban,1082,Lawesen,21008,St. Urban
9554,St. Urban,1083,Oberdorf,21008,St. Urban
9554,St. Urban,1084,Reggen,21008,St. Urban
9554,St. Urban,1085,Retschitz,21008,St. Urban
9554,St. Urban,1086,Rittolach,21008,St. Urban
9554,St. Urban,1087,Rogg,21008,St. Urban
9554,St. Urban,1089,St. Urban,21008,St. Urban
9554,St. Urban,1090,Stattenberg,21008,St. Urban
9554,St. Urban,1091,Trenk,21008,St. Urban
9554,St. Urban,1092,Tumpf,21008,St. Urban
9554,St. Urban,1093,Zirkitz,21008,St. Urban
9554,St. Urban,1094,Zwattendorf,21008,St. Urban
9554,St. Urban,17303,Gößeberg,21008,St. Urban
9554,St. Urban,17616,Buggl in Bach,21008,St. Urban
9554,St. Urban,17617,Simonhöhe,21008,St. Urban
9555,Glanegg,637,Bach,21003,Glanegg
9555,Glanegg,638,Besendorf,21003,Glanegg
9555,Glanegg,639,Deblach,21003,Glanegg
9555,Glanegg,640,Flatschach,21003,Glanegg
9555,Glanegg,641,Friedlach,21003,Glanegg
9555,Glanegg,642,Glanegg,21003,Glanegg
9555,Glanegg,643,Glantscha,21003,Glanegg
9555,Glanegg,644,Gösselsberg,21003,Glanegg
9555,Glanegg,646,Grintschach,21003,Glanegg
9555,Glanegg,648,Kadöll,21003,Glanegg
9555,Glanegg,649,Krobathen,21003,Glanegg
9555,Glanegg,651,Maria Feicht,21003,Glanegg
9555,Glanegg,652,Maria Feicht-Gegend,21003,Glanegg
9555,Glanegg,654,Mautbrücken,21003,Glanegg
9555,Glanegg,656,Metschach,21003,Glanegg
9555,Glanegg,657,Paindorf,21003,Glanegg
9555,Glanegg,659,St. Gandolf,21003,Glanegg
9555,Glanegg,661,Schwambach,21003,Glanegg
9555,Glanegg,663,Unterglanegg,21003,Glanegg
9555,Liebenfels,1474,Metschach,20515,Liebenfels
9555,Liebenfels,1488,Zmuln,20515,Liebenfels
9556,Frauenstein,1553,Beißendorf,20534,Frauenstein
9556,Frauenstein,1555,Fachau,20534,Frauenstein
9556,Frauenstein,1670,Kreuth,20534,Frauenstein
9556,Glanegg,638,Besendorf,21003,Glanegg
9556,Glanegg,645,Gramilach,21003,Glanegg
9556,Glanegg,647,Haidach,21003,Glanegg
9556,Glanegg,650,Kulm,21003,Glanegg
9556,Glanegg,653,Mauer,21003,Glanegg
9556,Glanegg,655,Meschkowitz,21003,Glanegg
9556,Glanegg,660,St. Leonhard,21003,Glanegg
9556,Glanegg,662,Tauchendorf,21003,Glanegg
9556,Liebenfels,767,Grund,20515,Liebenfels
9556,Liebenfels,1460,Bärndorf,20515,Liebenfels
9556,Liebenfels,1461,Beißendorf,20515,Liebenfels
9556,Liebenfels,1462,Eggen I,20515,Liebenfels
9556,Liebenfels,1463,Glantschach,20515,Liebenfels
9556,Liebenfels,1464,Gößeberg,20515,Liebenfels
9556,Liebenfels,1465,Hardegg,20515,Liebenfels
9556,Liebenfels,1466,Hoch-Liebenfels,20515,Liebenfels
9556,Liebenfels,1467,Hohenstein,20515,Liebenfels
9556,Liebenfels,1468,Kulm,20515,Liebenfels
9556,Liebenfels,1469,Lebmach,20515,Liebenfels
9556,Liebenfels,1470,Liebenfels,20515,Liebenfels
9556,Liebenfels,1471,Liemberg,20515,Liebenfels
9556,Liebenfels,1472,Lorberhof,20515,Liebenfels
9556,Liebenfels,1473,Mailsberg,20515,Liebenfels
9556,Liebenfels,1475,Miedling,20515,Liebenfels
9556,Liebenfels,1476,Moos,20515,Liebenfels
9556,Liebenfels,1477,Pulst,20515,Liebenfels
9556,Liebenfels,1478,Puppitsch,20515,Liebenfels
9556,Liebenfels,1479,Radelsdorf,20515,Liebenfels
9556,Liebenfels,1480,Rohnsdorf,20515,Liebenfels
9556,Liebenfels,1481,Rosenbichl,20515,Liebenfels
9556,Liebenfels,1482,St. Leonhard,20515,Liebenfels
9556,Liebenfels,1483,Tschadam,20515,Liebenfels
9556,Liebenfels,1484,Waggendorf,20515,Liebenfels
9556,Liebenfels,1485,Wasai,20515,Liebenfels
9556,Liebenfels,1486,Weitensfeld,20515,Liebenfels
9556,Liebenfels,1487,Woitsch,20515,Liebenfels
9556,Liebenfels,1488,Zmuln,20515,Liebenfels
9556,Liebenfels,1490,Zweikirchen,20515,Liebenfels
9556,Liebenfels,1679,Eggen II,20515,Liebenfels
9556,Liebenfels,1680,Freundsam,20515,Liebenfels
9556,Liebenfels,1681,Gasmai,20515,Liebenfels
9556,Liebenfels,1682,Graben,20515,Liebenfels
9556,Liebenfels,1683,Gradenegg,20515,Liebenfels
9556,Liebenfels,1684,Grassendorf,20515,Liebenfels
9556,Liebenfels,1685,Hart,20515,Liebenfels
9556,Liebenfels,1686,Ladein,20515,Liebenfels
9556,Liebenfels,1687,Pflausach,20515,Liebenfels
9556,Liebenfels,1688,Pflugern,20515,Liebenfels
9556,Liebenfels,1689,Rasting,20515,Liebenfels
9556,Liebenfels,1690,Reidenau,20515,Liebenfels
9556,Liebenfels,1691,Sörg,20515,Liebenfels
9556,Liebenfels,1692,Sörgerberg,20515,Liebenfels
9556,Liebenfels,1694,Zojach,20515,Liebenfels
9556,St. Urban,1077,Gasmai,21008,St. Urban
9556,St. Urban,1088,St. Paul,21008,St. Urban
9556,St. Veit an der Glan,1025,Eberdorf,20527,St. Veit an der Glan
9556,St. Veit an der Glan,1027,Karnberg,20527,St. Veit an der Glan
9556,St. Veit an der Glan,1370,Karlsberg,20527,St. Veit an der Glan
9556,St. Veit an der Glan,1372,Lebmach,20527,St. Veit an der Glan
9560,Feistritz,579,Feistritz,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,576,Dietrichstein,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,577,Dobra,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,578,Elbling,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,580,Feldkirchen in Kärnten,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,581,Förolach,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,582,Glan,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,583,Glanblick,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,584,Guttaring,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,585,Haiden,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,586,Kofl,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,587,Krahberg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,588,Laboisen,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,589,Lang,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,590,Leinig,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,591,Lendorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,592,Liebetig,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,593,Lindl,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,594,Metzing,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,595,Pökelitz,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,596,Poitschach,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,597,Poitschachgraben,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,598,Powirtschach,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,599,Praschig,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,600,Rabensdorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,601,Raunach,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,602,Rennweg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,603,Rottendorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,604,St. Ruprecht,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,605,St. Stefan,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,606,St. Ulrich,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,607,Seitenberg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,608,Sonnrain,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,609,Tschwarzen,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,610,Unterrain,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,611,Wachsenberg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,612,Waiern,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,613,Weit,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,664,Adriach,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,665,Alpen,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,666,Bösenlacken,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,667,Buchscheiden,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,668,Debar,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,669,Dellach,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,670,Dolintschig,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,671,Eberdorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,672,Egg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,673,Glanhofen,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,674,Höfling,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,675,Klachl,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,676,Klausen,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,677,Leiten,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,678,Pernegg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,679,Pollenitz,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,680,Prägrad,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,682,Stocklitz,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,683,Tramoitschig,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,684,Unterberg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,783,Aich,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,784,Albern,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,785,Briefelsdorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,786,Farcha,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,787,Fasching,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,788,Gradisch,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,789,Hart,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,790,Ingelsdorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,791,Kallitsch,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,792,Klein St. Veit,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,793,Kreuth,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,794,Maltschach,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,795,Markstein,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,796,Mattersdorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,797,Micheldorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,798,Naßweg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,799,Niederdorf,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,800,Oberglan,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,801,Persching,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,802,Radweg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,803,St. Martin,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,804,Sittich,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,805,Untere Glan,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,806,Zingelsberg,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,17284,Agsdorf-Gegend,21002,Feldkirchen in Kärnten
9560,Feldkirchen in Kärnten,17437,Poitschach-Baracke,21002,Feldkirchen in Kärnten
9560,Glanegg,658,Rottendorf,21003,Glanegg
9560,Himmelberg,726,Draschen,21005,Himmelberg
9560,Himmelberg,735,Kaidern,21005,Himmelberg
9560,Himmelberg,738,Kraß,21005,Himmelberg
9560,Moosburg,929,Knasweg,20421,Moosburg
9560,Moosburg,1187,Witsch,20421,Moosburg
9560,Ossiach,947,Tauern,21006,Ossiach
9560,St. Nikolai,681,St. Nikolai,21002,Feldkirchen in Kärnten
9560,Steindorf am Ossiacher See,1109,Apetig,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1110,Bichl,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1113,Burgrad,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1115,Langacker,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1116,Nadling,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1118,Pfaffendorf,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1119,Regin,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1124,Tiffen,21009,Steindorf am Ossiacher See
9560,Steindorf am Ossiacher See,1126,Tscherneitsch,21009,Steindorf am Ossiacher See
9560,Steuerberg,1130,Dölnitz,21010,Steuerberg
9560,Steuerberg,1131,Edern,21010,Steuerberg
9560,Steuerberg,1132,Edling,21010,Steuerberg
9560,Steuerberg,1133,Felfern,21010,Steuerberg
9560,Steuerberg,1134,Fuchsgruben,21010,Steuerberg
9560,Steuerberg,1135,Glabegg,21010,Steuerberg
9560,Steuerberg,1136,Goggau,21010,Steuerberg
9560,Steuerberg,1137,Graben,21010,Steuerberg
9560,Steuerberg,1138,Hart,21010,Steuerberg
9560,Steuerberg,1139,Hinterwachsenberg,21010,Steuerberg
9560,Steuerberg,1140,Jeinitz,21010,Steuerberg
9560,Steuerberg,1141,Kerschdorf,21010,Steuerberg
9560,Steuerberg,1142,Köttern,21010,Steuerberg
9560,Steuerberg,1143,Kraßnitz,21010,Steuerberg
9560,Steuerberg,1144,Niederwinklern,21010,Steuerberg
9560,Steuerberg,1145,Pölling,21010,Steuerberg
9560,Steuerberg,1146,Prapra,21010,Steuerberg
9560,Steuerberg,1147,Regenfeld,21010,Steuerberg
9560,Steuerberg,1148,Rennweg,21010,Steuerberg
